TERM1	INTERACTION	TERM2	KAPPA_SIMILARITY
GO:0004888	kappa	GO:0060090	-0.031
GO:0004888	kappa	GO:0040011	0.067
GO:0004888	kappa	GO:0072507	0.09
GO:0004888	kappa	GO:0016323	-0.026
GO:0004888	kappa	GO:0005615	0.057
GO:0004888	kappa	GO:0016477	0.079
GO:0004888	kappa	GO:0034329	-0.026
GO:0004888	kappa	GO:0071944	0.094
GO:0004888	kappa	GO:0070371	0.078
GO:0004888	kappa	GO:0051480	0.13
GO:0004888	kappa	GO:0004713	0.092
GO:0004888	kappa	GO:0072001	-0.0032
GO:0004888	kappa	GO:0006959	0.057
GO:0004888	kappa	GO:0004364	-0.0061
GO:0004888	kappa	GO:0005912	-0.013
GO:0004888	kappa	GO:0008015	0.034
GO:0004888	kappa	GO:0002757	0.0035
GO:0004888	kappa	GO:0051146	-0.02
GO:0004888	kappa	GO:0035272	0.029
GO:0004888	kappa	GO:0050803	0.016
GO:0004888	kappa	GO:0003008	0.0034
GO:0004888	kappa	GO:0030674	-0.029
GO:0004888	kappa	GO:0004930	0.52
GO:0004888	kappa	GO:0006937	0.02
GO:0004888	kappa	GO:0005923	-0.0095
GO:0004888	kappa	GO:0043296	-0.013
GO:0004888	kappa	GO:0008528	0.22
GO:0004888	kappa	GO:0019199	0.21
GO:0004888	kappa	GO:0060089	0.54
GO:0004888	kappa	GO:0044459	0.21
GO:0004888	kappa	GO:0030595	0.063
GO:0004888	kappa	GO:0034330	-0.029
GO:0004888	kappa	GO:0031589	0.0047
GO:0004888	kappa	GO:0005578	0.0066
GO:0004888	kappa	GO:0002684	0.062
GO:0004888	kappa	GO:0022603	0.027
GO:0004888	kappa	GO:0009986	0.18
GO:0004888	kappa	GO:0042692	-0.03
GO:0004888	kappa	GO:0040012	0.089
GO:0004888	kappa	GO:0043410	0.073
GO:0004888	kappa	GO:0070374	0.058
GO:0004888	kappa	GO:0022612	0.043
GO:0003823	kappa	GO:0019724	0.19
GO:0003823	kappa	GO:0004714	-0.0057
GO:0003823	kappa	GO:0050866	0.054
GO:0003823	kappa	GO:0050867	0.021
GO:0003823	kappa	GO:0070372	-0.012
GO:0003823	kappa	GO:0014066	-0.0096
GO:0003823	kappa	GO:2000145	-0.016
GO:0003823	kappa	GO:0043062	-0.014
GO:0003823	kappa	GO:0007631	-0.0057
GO:0003823	kappa	GO:0050778	0.098
GO:0003823	kappa	GO:0004950	-0.0041
GO:0003823	kappa	GO:0038023	0.019
GO:0003823	kappa	GO:0050663	0.016
GO:0003823	kappa	GO:0002253	0.059
GO:0003823	kappa	GO:0051270	-0.017
GO:0003823	kappa	GO:0007416	-0.006
GO:0003823	kappa	GO:0072376	0.29
GO:0003823	kappa	GO:0032101	-0.016
GO:0003823	kappa	GO:0030334	-0.016
GO:0003823	kappa	GO:1901681	-0.011
GO:0003823	kappa	GO:0050808	-0.011
GO:0003823	kappa	GO:0045202	-0.016
GO:0003823	kappa	GO:0030155	-0.0027
GO:0003823	kappa	GO:0007186	-0.016
GO:0003823	kappa	GO:0005201	-0.0045
GO:0003823	kappa	GO:0061138	-0.013
GO:0003823	kappa	GO:0006955	0.047
GO:0003823	kappa	GO:0007528	-0.0065
GO:0003823	kappa	GO:0002675	-0.0034
GO:0003823	kappa	GO:0043616	-0.0034
GO:0003823	kappa	GO:0072503	-0.00057
GO:0003823	kappa	GO:0051674	-0.0041
GO:0003823	kappa	GO:0048747	0.012
GO:0003823	kappa	GO:0019838	-0.0095
GO:0003823	kappa	GO:0040017	-0.015
GO:0003823	kappa	GO:0071346	0.093
GO:0003823	kappa	GO:0045216	-0.014
GO:0003823	kappa	GO:0051046	-0.0064
GO:0003823	kappa	GO:0005178	-0.01
GO:0003823	kappa	GO:0005887	0.015
GO:0003823	kappa	GO:0005913	-0.0075
GO:0003823	kappa	GO:0051249	0.023
GO:0003823	kappa	GO:0004871	0.0018
GO:0003823	kappa	GO:0060333	0.11
GO:0003823	kappa	GO:0070160	-0.011
GO:0003823	kappa	GO:0016337	-0.015
GO:0003823	kappa	GO:0048729	-0.016
GO:0003823	kappa	GO:0014068	-0.0079
GO:0003823	kappa	GO:0002250	0.19
GO:0003823	kappa	GO:0001637	-0.0041
GO:0003823	kappa	GO:0002768	0.078
GO:0003823	kappa	GO:0030198	-0.014
GO:0003823	kappa	GO:0050851	0.033
GO:0003823	kappa	GO:0031032	-0.0077
GO:0003823	kappa	GO:0031226	0.014
GO:0003823	kappa	GO:0007600	-0.015
GO:0003823	kappa	GO:0055074	-0.00017
GO:0003823	kappa	GO:0001944	-0.017
GO:0003823	kappa	GO:0090257	0.011
GO:0003823	kappa	GO:0002764	0.054
GO:0003823	kappa	GO:0001653	-0.0073
GO:0003823	kappa	GO:0005576	0.031
GO:0003823	kappa	GO:0002455	0.32
GO:0003823	kappa	GO:0051050	-0.009
GO:0003823	kappa	GO:0018108	0.036
GO:0003823	kappa	GO:0001655	-0.015
GO:0003823	kappa	GO:0050865	0.018
GO:0003823	kappa	GO:0032940	-0.011
GO:0003823	kappa	GO:0060090	0.0052
GO:0003823	kappa	GO:0040011	-0.004
GO:0003823	kappa	GO:0072507	-0.0011
GO:0003823	kappa	GO:0016323	-0.012
GO:0003823	kappa	GO:0005615	-0.016
GO:0003823	kappa	GO:0016477	-0.0027
GO:0003823	kappa	GO:0034329	-0.014
GO:0003823	kappa	GO:0071944	0.012
GO:0003823	kappa	GO:0070371	-0.012
GO:0003823	kappa	GO:0051480	0.0071
GO:0003823	kappa	GO:0004713	0.005
GO:0003823	kappa	GO:0072001	-0.014
GO:0003823	kappa	GO:0006959	0.21
GO:0003823	kappa	GO:0004364	-0.0048
GO:0003823	kappa	GO:0005912	-0.014
GO:0003823	kappa	GO:0008015	-0.015
GO:0003823	kappa	GO:0002757	0.063
GO:0003823	kappa	GO:0051146	-0.0021
GO:0003823	kappa	GO:0035272	-0.0054
GO:0003823	kappa	GO:0050803	-0.006
GO:0003823	kappa	GO:0003008	-0.014
GO:0003823	kappa	GO:0030674	0.0066
GO:0003823	kappa	GO:0004930	-0.012
GO:0003823	kappa	GO:0006937	0.016
GO:0003823	kappa	GO:0005923	-0.011
GO:0003823	kappa	GO:0043296	-0.012
GO:0003823	kappa	GO:0008528	-0.0073
GO:0003823	kappa	GO:0019199	-0.007
GO:0003823	kappa	GO:0060089	0.0018
GO:0003823	kappa	GO:0044459	0.021
GO:0003823	kappa	GO:0030595	-0.012
GO:0003823	kappa	GO:0034330	-0.014
GO:0003823	kappa	GO:0031589	-0.014
GO:0003823	kappa	GO:0005578	-0.012
GO:0003823	kappa	GO:0002684	0.073
GO:0003823	kappa	GO:0022603	-0.017
GO:0003823	kappa	GO:0009986	0.022
GO:0003823	kappa	GO:0042692	-0.0057
GO:0003823	kappa	GO:0040012	-0.017
GO:0003823	kappa	GO:0043410	-0.004
GO:0003823	kappa	GO:0070374	-0.0099
GO:0003823	kappa	GO:0022612	-0.011
GO:0019724	kappa	GO:0004714	-0.0067
GO:0019724	kappa	GO:0050866	0.12
GO:0019724	kappa	GO:0050867	0.17
GO:0019724	kappa	GO:0070372	0.056
GO:0019724	kappa	GO:0014066	0.0095
GO:0019724	kappa	GO:2000145	0.02
GO:0019724	kappa	GO:0043062	-0.0074
GO:0019724	kappa	GO:0007631	-0.0067
GO:0019724	kappa	GO:0050778	0.17
GO:0019724	kappa	GO:0004950	-0.0046
GO:0019724	kappa	GO:0038023	0.036
GO:0019724	kappa	GO:0050663	0.1
GO:0019724	kappa	GO:0002253	0.14
GO:0019724	kappa	GO:0051270	0.015
GO:0019724	kappa	GO:0007416	-0.0071
GO:0019724	kappa	GO:0072376	0.39
GO:0019724	kappa	GO:0032101	0.11
GO:0019724	kappa	GO:0030334	0.025
GO:0019724	kappa	GO:1901681	-0.016
GO:0019724	kappa	GO:0050808	-0.014
GO:0019724	kappa	GO:0045202	-0.026
GO:0019724	kappa	GO:0030155	0.0082
GO:0019724	kappa	GO:0007186	-0.0082
GO:0019724	kappa	GO:0005201	-0.005
GO:0019724	kappa	GO:0061138	0.012
GO:0019724	kappa	GO:0006955	0.13
GO:0019724	kappa	GO:0007528	-0.0078
GO:0019724	kappa	GO:0002675	0.027
GO:0019724	kappa	GO:0043616	-0.0037
GO:0019724	kappa	GO:0072503	0.025
GO:0019724	kappa	GO:0051674	0.017
GO:0019724	kappa	GO:0048747	-0.017
GO:0019724	kappa	GO:0019838	-0.012
GO:0019724	kappa	GO:0040017	0.037
GO:0019724	kappa	GO:0071346	0.048
GO:0019724	kappa	GO:0045216	-0.021
GO:0019724	kappa	GO:0051046	0.043
GO:0019724	kappa	GO:0005178	0.029
GO:0019724	kappa	GO:0005887	0.03
GO:0019724	kappa	GO:0005913	-0.0092
GO:0019724	kappa	GO:0051249	0.16
GO:0019724	kappa	GO:0004871	0.02
GO:0019724	kappa	GO:0060333	0.056
GO:0019724	kappa	GO:0070160	-0.015
GO:0019724	kappa	GO:0016337	0.0012
GO:0019724	kappa	GO:0048729	-0.0022
GO:0019724	kappa	GO:0014068	0.015
GO:0019724	kappa	GO:0002250	0.63
GO:0019724	kappa	GO:0001637	-0.0046
GO:0019724	kappa	GO:0002768	0.095
GO:0019724	kappa	GO:0030198	-0.0074
GO:0019724	kappa	GO:0050851	0.044
GO:0019724	kappa	GO:0031032	-0.0095
GO:0019724	kappa	GO:0031226	0.029
GO:0019724	kappa	GO:0007600	-0.012
GO:0019724	kappa	GO:0055074	0.026
GO:0019724	kappa	GO:0001944	-0.012
GO:0019724	kappa	GO:0090257	-0.017
GO:0019724	kappa	GO:0002764	0.087
GO:0019724	kappa	GO:0001653	-0.0088
GO:0019724	kappa	GO:0005576	0.058
GO:0019724	kappa	GO:0002455	0.56
GO:0019724	kappa	GO:0051050	0.036
GO:0019724	kappa	GO:0018108	0.047
GO:0019724	kappa	GO:0001655	-0.023
GO:0019724	kappa	GO:0050865	0.16
GO:0019724	kappa	GO:0032940	0.0085
GO:0019724	kappa	GO:0060090	-0.0049
GO:0019724	kappa	GO:0040011	0.0052
GO:0019724	kappa	GO:0072507	0.024
GO:0019724	kappa	GO:0016323	-0.00033
GO:0019724	kappa	GO:0005615	0.052
GO:0019724	kappa	GO:0016477	0.021
GO:0019724	kappa	GO:0034329	-0.021
GO:0019724	kappa	GO:0071944	0.0069
GO:0019724	kappa	GO:0070371	0.05
GO:0019724	kappa	GO:0051480	0.013
GO:0019724	kappa	GO:0004713	0.0097
GO:0019724	kappa	GO:0072001	-0.022
GO:0019724	kappa	GO:0006959	0.44
GO:0019724	kappa	GO:0004364	-0.0055
GO:0019724	kappa	GO:0005912	-0.0097
GO:0019724	kappa	GO:0008015	-0.024
GO:0019724	kappa	GO:0002757	0.099
GO:0019724	kappa	GO:0051146	-0.024
GO:0019724	kappa	GO:0035272	0.022
GO:0019724	kappa	GO:0050803	-0.0071
GO:0019724	kappa	GO:0003008	-0.022
GO:0019724	kappa	GO:0030674	-0.0035
GO:0019724	kappa	GO:0004930	-0.017
GO:0019724	kappa	GO:0006937	-0.015
GO:0019724	kappa	GO:0005923	-0.015
GO:0019724	kappa	GO:0043296	-0.016
GO:0019724	kappa	GO:0008528	-0.0088
GO:0019724	kappa	GO:0019199	-0.0085
GO:0019724	kappa	GO:0060089	0.02
GO:0019724	kappa	GO:0044459	0.02
GO:0019724	kappa	GO:0030595	0.09
GO:0019724	kappa	GO:0034330	-0.022
GO:0019724	kappa	GO:0031589	-0.0088
GO:0019724	kappa	GO:0005578	-0.016
GO:0019724	kappa	GO:0002684	0.15
GO:0019724	kappa	GO:0022603	-0.011
GO:0019724	kappa	GO:0009986	0.11
GO:0019724	kappa	GO:0042692	-0.017
GO:0019724	kappa	GO:0040012	0.018
GO:0019724	kappa	GO:0043410	0.046
GO:0019724	kappa	GO:0070374	0.052
GO:0019724	kappa	GO:0022612	0.026
GO:0004714	kappa	GO:0050866	0.021
GO:0004714	kappa	GO:0050867	-0.0075
GO:0004714	kappa	GO:0070372	0.024
GO:0004714	kappa	GO:0014066	0.12
GO:0004714	kappa	GO:2000145	0.03
GO:0004714	kappa	GO:0043062	0.032
GO:0004714	kappa	GO:0007631	0.068
GO:0004714	kappa	GO:0050778	-0.0079
GO:0004714	kappa	GO:0004950	-0.0032
GO:0004714	kappa	GO:0038023	0.12
GO:0004714	kappa	GO:0050663	0.028
GO:0004714	kappa	GO:0002253	-0.0078
GO:0004714	kappa	GO:0051270	0.035
GO:0004714	kappa	GO:0007416	0.065
GO:0004714	kappa	GO:0072376	-0.005
GO:0004714	kappa	GO:0032101	0.0033
GO:0004714	kappa	GO:0030334	0.034
GO:0004714	kappa	GO:1901681	0.027
GO:0004714	kappa	GO:0050808	0.068
GO:0004714	kappa	GO:0045202	0.0036
GO:0004714	kappa	GO:0030155	0.0065
GO:0004714	kappa	GO:0007186	0.0034
GO:0004714	kappa	GO:0005201	-0.0034
GO:0004714	kappa	GO:0061138	0.065
GO:0004714	kappa	GO:0006955	-0.0025
GO:0004714	kappa	GO:0007528	0.06
GO:0004714	kappa	GO:0002675	-0.0027
GO:0004714	kappa	GO:0043616	-0.0027
GO:0004714	kappa	GO:0072503	-0.0073
GO:0004714	kappa	GO:0051674	0.034
GO:0004714	kappa	GO:0048747	0.023
GO:0004714	kappa	GO:0019838	0.26
GO:0004714	kappa	GO:0040017	0.041
GO:0004714	kappa	GO:0071346	-0.0068
GO:0004714	kappa	GO:0045216	-0.0071
GO:0004714	kappa	GO:0051046	0.013
GO:0004714	kappa	GO:0005178	-0.0059
GO:0004714	kappa	GO:0005887	0.064
GO:0004714	kappa	GO:0005913	-0.0049
GO:0004714	kappa	GO:0051249	0.0029
GO:0004714	kappa	GO:0004871	0.062
GO:0004714	kappa	GO:0060333	-0.0065
GO:0004714	kappa	GO:0070160	-0.0062
GO:0004714	kappa	GO:0016337	-0.0073
GO:0004714	kappa	GO:0048729	0.022
GO:0004714	kappa	GO:0014068	0.16
GO:0004714	kappa	GO:0002250	0.007
GO:0004714	kappa	GO:0001637	-0.0032
GO:0004714	kappa	GO:0002768	0.00066
GO:0004714	kappa	GO:0030198	0.032
GO:0004714	kappa	GO:0050851	-0.0072
GO:0004714	kappa	GO:0031032	-0.005
GO:0004714	kappa	GO:0031226	0.062
GO:0004714	kappa	GO:0007600	0.023
GO:0004714	kappa	GO:0055074	-0.0073
GO:0004714	kappa	GO:0001944	0.038
GO:0004714	kappa	GO:0090257	-0.0066
GO:0004714	kappa	GO:0002764	-0.0017
GO:0004714	kappa	GO:0001653	-0.0048
GO:0004714	kappa	GO:0005576	0.017
GO:0004714	kappa	GO:0002455	-0.0051
GO:0004714	kappa	GO:0051050	0.0087
GO:0004714	kappa	GO:0018108	0.09
GO:0004714	kappa	GO:0001655	0.0088
GO:0004714	kappa	GO:0050865	0.0015
GO:0004714	kappa	GO:0032940	0.01
GO:0004714	kappa	GO:0060090	-0.007
GO:0004714	kappa	GO:0040011	0.028
GO:0004714	kappa	GO:0072507	-0.0074
GO:0004714	kappa	GO:0016323	-0.0067
GO:0004714	kappa	GO:0005615	0.014
GO:0004714	kappa	GO:0016477	0.038
GO:0004714	kappa	GO:0034329	-0.0071
GO:0004714	kappa	GO:0071944	0.0099
GO:0004714	kappa	GO:0070371	0.02
GO:0004714	kappa	GO:0051480	-0.0069
GO:0004714	kappa	GO:0004713	0.3
GO:0004714	kappa	GO:0072001	0.011
GO:0004714	kappa	GO:0006959	-0.0064
GO:0004714	kappa	GO:0004364	-0.0036
GO:0004714	kappa	GO:0005912	-0.0073
GO:0004714	kappa	GO:0008015	-0.0074
GO:0004714	kappa	GO:0002757	-0.0078
GO:0004714	kappa	GO:0051146	0.0072
GO:0004714	kappa	GO:0035272	0.14
GO:0004714	kappa	GO:0050803	0.065
GO:0004714	kappa	GO:0003008	0.0028
GO:0004714	kappa	GO:0030674	-0.0069
GO:0004714	kappa	GO:0004930	-0.0066
GO:0004714	kappa	GO:0006937	-0.0063
GO:0004714	kappa	GO:0005923	-0.0062
GO:0004714	kappa	GO:0043296	-0.0065
GO:0004714	kappa	GO:0008528	-0.0048
GO:0004714	kappa	GO:0019199	0.85
GO:0004714	kappa	GO:0060089	0.062
GO:0004714	kappa	GO:0044459	0.032
GO:0004714	kappa	GO:0030595	0.023
GO:0004714	kappa	GO:0034330	-0.0073
GO:0004714	kappa	GO:0031589	0.047
GO:0004714	kappa	GO:0005578	-0.0065
GO:0004714	kappa	GO:0002684	-0.008
GO:0004714	kappa	GO:0022603	0.027
GO:0004714	kappa	GO:0009986	0.013
GO:0004714	kappa	GO:0042692	0.0036
GO:0004714	kappa	GO:0040012	0.037
GO:0004714	kappa	GO:0043410	0.056
GO:0004714	kappa	GO:0070374	-0.0059
GO:0004714	kappa	GO:0022612	0.067
GO:0050866	kappa	GO:0050867	0.17
GO:0050866	kappa	GO:0070372	0.074
GO:0050866	kappa	GO:0014066	0.031
GO:0050866	kappa	GO:2000145	0.036
GO:0050866	kappa	GO:0043062	-0.0074
GO:0050866	kappa	GO:0007631	0.021
GO:0050866	kappa	GO:0050778	0.11
GO:0050866	kappa	GO:0004950	-0.0046
GO:0050866	kappa	GO:0038023	0.076
GO:0050866	kappa	GO:0050663	0.16
GO:0050866	kappa	GO:0002253	0.086
GO:0050866	kappa	GO:0051270	0.03
GO:0050866	kappa	GO:0007416	-0.0071
GO:0050866	kappa	GO:0072376	-0.0095
GO:0050866	kappa	GO:0032101	0.12
GO:0050866	kappa	GO:0030334	0.042
GO:0050866	kappa	GO:1901681	-0.016
GO:0050866	kappa	GO:0050808	-0.014
GO:0050866	kappa	GO:0045202	-0.0078
GO:0050866	kappa	GO:0030155	0.0082
GO:0050866	kappa	GO:0007186	0.00089
GO:0050866	kappa	GO:0005201	-0.005
GO:0050866	kappa	GO:0061138	0.028
GO:0050866	kappa	GO:0006955	0.085
GO:0050866	kappa	GO:0007528	-0.0078
GO:0050866	kappa	GO:0002675	0.027
GO:0050866	kappa	GO:0043616	-0.0037
GO:0050866	kappa	GO:0072503	0.001
GO:0050866	kappa	GO:0051674	0.025
GO:0050866	kappa	GO:0048747	-0.017
GO:0050866	kappa	GO:0019838	0.032
GO:0050866	kappa	GO:0040017	0.037
GO:0050866	kappa	GO:0071346	0.064
GO:0050866	kappa	GO:0045216	-0.0064
GO:0050866	kappa	GO:0051046	0.1
GO:0050866	kappa	GO:0005178	0.0081
GO:0050866	kappa	GO:0005887	0.025
GO:0050866	kappa	GO:0005913	-0.0092
GO:0050866	kappa	GO:0051249	0.4
GO:0050866	kappa	GO:0004871	0.048
GO:0050866	kappa	GO:0060333	0.074
GO:0050866	kappa	GO:0070160	0.0055
GO:0050866	kappa	GO:0016337	0.025
GO:0050866	kappa	GO:0048729	0.0061
GO:0050866	kappa	GO:0014068	0.039
GO:0050866	kappa	GO:0002250	0.19
GO:0050866	kappa	GO:0001637	-0.0046
GO:0050866	kappa	GO:0002768	0.1
GO:0050866	kappa	GO:0030198	-0.0074
GO:0050866	kappa	GO:0050851	0.15
GO:0050866	kappa	GO:0031032	-0.0095
GO:0050866	kappa	GO:0031226	0.024
GO:0050866	kappa	GO:0007600	0.022
GO:0050866	kappa	GO:0055074	0.0016
GO:0050866	kappa	GO:0001944	0.011
GO:0050866	kappa	GO:0090257	-0.017
GO:0050866	kappa	GO:0002764	0.098
GO:0050866	kappa	GO:0001653	-0.0088
GO:0050866	kappa	GO:0005576	0.015
GO:0050866	kappa	GO:0002455	0.039
GO:0050866	kappa	GO:0051050	0.057
GO:0050866	kappa	GO:0018108	0.12
GO:0050866	kappa	GO:0001655	0.013
GO:0050866	kappa	GO:0050865	0.43
GO:0050866	kappa	GO:0032940	0.063
GO:0050866	kappa	GO:0060090	-0.0049
GO:0050866	kappa	GO:0040011	0.022
GO:0050866	kappa	GO:0072507	0.00016
GO:0050866	kappa	GO:0016323	-0.00033
GO:0050866	kappa	GO:0005615	0.044
GO:0050866	kappa	GO:0016477	0.031
GO:0050866	kappa	GO:0034329	-0.0076
GO:0050866	kappa	GO:0071944	0.012
GO:0050866	kappa	GO:0070371	0.067
GO:0050866	kappa	GO:0051480	0.013
GO:0050866	kappa	GO:0004713	0.054
GO:0050866	kappa	GO:0072001	0.018
GO:0050866	kappa	GO:0006959	0.041
GO:0050866	kappa	GO:0004364	-0.0055
GO:0050866	kappa	GO:0005912	-0.0097
GO:0050866	kappa	GO:0008015	0.01
GO:0050866	kappa	GO:0002757	0.092
GO:0050866	kappa	GO:0051146	-0.024
GO:0050866	kappa	GO:0035272	0.022
GO:0050866	kappa	GO:0050803	-0.0071
GO:0050866	kappa	GO:0003008	0.0054
GO:0050866	kappa	GO:0030674	-0.0035
GO:0050866	kappa	GO:0004930	0.018
GO:0050866	kappa	GO:0006937	-0.015
GO:0050866	kappa	GO:0005923	0.0055
GO:0050866	kappa	GO:0043296	0.0022
GO:0050866	kappa	GO:0008528	-0.0088
GO:0050866	kappa	GO:0019199	0.017
GO:0050866	kappa	GO:0060089	0.048
GO:0050866	kappa	GO:0044459	0.038
GO:0050866	kappa	GO:0030595	0.054
GO:0050866	kappa	GO:0034330	-0.0095
GO:0050866	kappa	GO:0031589	0.017
GO:0050866	kappa	GO:0005578	0.0022
GO:0050866	kappa	GO:0002684	0.14
GO:0050866	kappa	GO:0022603	-0.011
GO:0050866	kappa	GO:0009986	0.075
GO:0050866	kappa	GO:0042692	-0.017
GO:0050866	kappa	GO:0040012	0.033
GO:0050866	kappa	GO:0043410	-0.0049
GO:0050866	kappa	GO:0070374	0.03
GO:0050866	kappa	GO:0022612	0.0059
GO:0050867	kappa	GO:0070372	0.14
GO:0050867	kappa	GO:0014066	0.056
GO:0050867	kappa	GO:2000145	0.093
GO:0050867	kappa	GO:0043062	-0.023
GO:0050867	kappa	GO:0007631	0.0059
GO:0050867	kappa	GO:0050778	0.27
GO:0050867	kappa	GO:0004950	0.0088
GO:0050867	kappa	GO:0038023	0.093
GO:0050867	kappa	GO:0050663	0.13
GO:0050867	kappa	GO:0002253	0.21
GO:0050867	kappa	GO:0051270	0.088
GO:0050867	kappa	GO:0007416	-0.008
GO:0050867	kappa	GO:0072376	0.0015
GO:0050867	kappa	GO:0032101	0.12
GO:0050867	kappa	GO:0030334	0.1
GO:0050867	kappa	GO:1901681	-0.021
GO:0050867	kappa	GO:0050808	0.016
GO:0050867	kappa	GO:0045202	-0.018
GO:0050867	kappa	GO:0030155	0.14
GO:0050867	kappa	GO:0007186	0.0087
GO:0050867	kappa	GO:0005201	-0.0055
GO:0050867	kappa	GO:0061138	0.022
GO:0050867	kappa	GO:0006955	0.2
GO:0050867	kappa	GO:0007528	0.017
GO:0050867	kappa	GO:0002675	0.038
GO:0050867	kappa	GO:0043616	-0.0039
GO:0050867	kappa	GO:0072503	0.055
GO:0050867	kappa	GO:0051674	0.11
GO:0050867	kappa	GO:0048747	0.03
GO:0050867	kappa	GO:0019838	0.0086
GO:0050867	kappa	GO:0040017	0.11
GO:0050867	kappa	GO:0071346	0.12
GO:0050867	kappa	GO:0045216	0.034
GO:0050867	kappa	GO:0051046	0.12
GO:0050867	kappa	GO:0005178	0.054
GO:0050867	kappa	GO:0005887	0.057
GO:0050867	kappa	GO:0005913	-0.011
GO:0050867	kappa	GO:0051249	0.82
GO:0050867	kappa	GO:0004871	0.087
GO:0050867	kappa	GO:0060333	0.096
GO:0050867	kappa	GO:0070160	-0.019
GO:0050867	kappa	GO:0016337	0.089
GO:0050867	kappa	GO:0048729	0.035
GO:0050867	kappa	GO:0014068	0.064
GO:0050867	kappa	GO:0002250	0.31
GO:0050867	kappa	GO:0001637	0.0088
GO:0050867	kappa	GO:0002768	0.29
GO:0050867	kappa	GO:0030198	-0.023
GO:0050867	kappa	GO:0050851	0.28
GO:0050867	kappa	GO:0031032	0.0015
GO:0050867	kappa	GO:0031226	0.054
GO:0050867	kappa	GO:0007600	-0.023
GO:0050867	kappa	GO:0055074	0.056
GO:0050867	kappa	GO:0001944	0.01
GO:0050867	kappa	GO:0090257	0.03
GO:0050867	kappa	GO:0002764	0.24
GO:0050867	kappa	GO:0001653	0.0025
GO:0050867	kappa	GO:0005576	0.04
GO:0050867	kappa	GO:0002455	0.026
GO:0050867	kappa	GO:0051050	0.096
GO:0050867	kappa	GO:0018108	0.2
GO:0050867	kappa	GO:0001655	0.013
GO:0050867	kappa	GO:0050865	0.79
GO:0050867	kappa	GO:0032940	0.09
GO:0050867	kappa	GO:0060090	0.057
GO:0050867	kappa	GO:0040011	0.09
GO:0050867	kappa	GO:0072507	0.061
GO:0050867	kappa	GO:0016323	-0.025
GO:0050867	kappa	GO:0005615	0.087
GO:0050867	kappa	GO:0016477	0.13
GO:0050867	kappa	GO:0034329	0.0036
GO:0050867	kappa	GO:0071944	0.028
GO:0050867	kappa	GO:0070371	0.13
GO:0050867	kappa	GO:0051480	0.052
GO:0050867	kappa	GO:0004713	0.075
GO:0050867	kappa	GO:0072001	0.0013
GO:0050867	kappa	GO:0006959	0.11
GO:0050867	kappa	GO:0004364	-0.006
GO:0050867	kappa	GO:0005912	-0.0095
GO:0050867	kappa	GO:0008015	0.033
GO:0050867	kappa	GO:0002757	0.21
GO:0050867	kappa	GO:0051146	0.024
GO:0050867	kappa	GO:0035272	0.02
GO:0050867	kappa	GO:0050803	0.019
GO:0050867	kappa	GO:0003008	0.0067
GO:0050867	kappa	GO:0030674	0.061
GO:0050867	kappa	GO:0004930	-0.0026
GO:0050867	kappa	GO:0006937	0.0027
GO:0050867	kappa	GO:0005923	-0.019
GO:0050867	kappa	GO:0043296	-0.022
GO:0050867	kappa	GO:0008528	0.0025
GO:0050867	kappa	GO:0019199	-0.0099
GO:0050867	kappa	GO:0060089	0.087
GO:0050867	kappa	GO:0044459	0.077
GO:0050867	kappa	GO:0030595	0.14
GO:0050867	kappa	GO:0034330	0.026
GO:0050867	kappa	GO:0031589	0.063
GO:0050867	kappa	GO:0005578	-0.00049
GO:0050867	kappa	GO:0002684	0.48
GO:0050867	kappa	GO:0022603	-0.015
GO:0050867	kappa	GO:0009986	0.17
GO:0050867	kappa	GO:0042692	0.037
GO:0050867	kappa	GO:0040012	0.088
GO:0050867	kappa	GO:0043410	0.11
GO:0050867	kappa	GO:0070374	0.1
GO:0050867	kappa	GO:0022612	0.05
GO:0070372	kappa	GO:0014066	0.13
GO:0070372	kappa	GO:2000145	0.14
GO:0070372	kappa	GO:0043062	0.052
GO:0070372	kappa	GO:0007631	-0.0065
GO:0070372	kappa	GO:0050778	0.076
GO:0070372	kappa	GO:0004950	0.093
GO:0070372	kappa	GO:0038023	0.056
GO:0070372	kappa	GO:0050663	0.17
GO:0070372	kappa	GO:0002253	0.077
GO:0070372	kappa	GO:0051270	0.13
GO:0070372	kappa	GO:0007416	0.023
GO:0070372	kappa	GO:0072376	-0.0092
GO:0070372	kappa	GO:0032101	0.16
GO:0070372	kappa	GO:0030334	0.15
GO:0070372	kappa	GO:1901681	0.026
GO:0070372	kappa	GO:0050808	0.03
GO:0070372	kappa	GO:0045202	0.042
GO:0070372	kappa	GO:0030155	0.11
GO:0070372	kappa	GO:0007186	0.078
GO:0070372	kappa	GO:0005201	-0.0049
GO:0070372	kappa	GO:0061138	0.098
GO:0070372	kappa	GO:0006955	0.054
GO:0070372	kappa	GO:0007528	0.021
GO:0070372	kappa	GO:0002675	0.097
GO:0070372	kappa	GO:0043616	-0.0036
GO:0070372	kappa	GO:0072503	0.066
GO:0070372	kappa	GO:0051674	0.09
GO:0070372	kappa	GO:0048747	0.0031
GO:0070372	kappa	GO:0019838	0.036
GO:0070372	kappa	GO:0040017	0.19
GO:0070372	kappa	GO:0071346	0.052
GO:0070372	kappa	GO:0045216	0.055
GO:0070372	kappa	GO:0051046	0.11
GO:0070372	kappa	GO:0005178	0.17
